dam,idcth,idcth_liq,idctqh,idctqh_liq,idc3h,idc3h_vol,idc3qh,idc3qh_vol,ida1,ida1_vol,ida2,ida2_vol,ida3,ida3_vol,temp_1,irradiation_1,net_load,net_load_prog,temp_2,irradiation_2,ts_start,ts_end
5.34,63.802761,239.45,40.958013,100.725,109.174103,153.525,63.586054,85.35,-0.35,6.375,-0.21,8.075,11.11,0.75,644.5894,32.75,4992.23,5054.05,644.5894,32.75,2025-06-07 16:15:00,2025-06-07 16:30:00
5.34,63.802761,239.45,-10.924687,149.825,109.174103,153.525,6.073355,73.025,-1.21,8.45,-2.17,2.225,-0.37,2.025,693.5053,32.75,4875.31,5029.88,693.5053,32.75,2025-06-07 16:00:00,2025-06-07 16:15:00
-0.02,18.777622,187.7,47.716775,148.875,23.838686,83.725,66.358049,85.1,12.4,2.325,20.17,31.3,49.67,27.625,739.7032,32.7,4833.05,5007.15,739.7032,32.7,2025-06-07 15:45:00,2025-06-07 16:00:00
-0.02,18.777622,187.7,28.275504,134.025,23.838686,83.725,40.28217,100.0,7.76,2.075,9.9,12.95,17.01,1.325,784.7241,32.6,4731.42,4985.82,784.7241,32.6,2025-06-07 15:30:00,2025-06-07 15:45:00
-0.02,18.777622,187.7,10.328306,155.175,23.838686,83.725,24.108163,103.175,4.03,1.925,10.22,7.775,5.2,2.05,827.4331,32.5,4677.6,4965.89,827.4331,32.5,2025-06-07 15:15:00,2025-06-07 15:30:00
-0.02,18.777622,187.7,-26.864962,177.65,23.838686,83.725,-6.61899,82.45,3.17,4.15,9.96,8.0,-0.38,1.05,866.30725,32.45,4573.97,4947.36,866.30725,32.45,2025-06-07 15:00:00,2025-06-07 15:15:00
-0.02,14.323278,244.6,20.248025,149.725,3.76384,95.375,25.670442,142.825,0.06,2.475,3.05,33.95,19.11,3.6,903.01807,32.4,4524.74,4929.96,903.01807,32.4,2025-06-07 14:45:00,2025-06-07 15:00:00
-0.02,14.323278,244.6,35.102945,95.25,3.76384,95.375,55.994348,68.7,3.74,1.125,7.26,8.025,8.06,1.125,936.2388,32.4,4423.48,4912.66,936.2388,32.4,2025-06-07 14:30:00,2025-06-07 14:45:00
-0.02,14.323278,244.6,27.670883,107.1,3.76384,95.375,56.468129,53.05,8.11,1.0,15.93,6.75,8.75,1.15,966.6586,32.4,4340.82,4895.19,966.6586,32.4,2025-06-07 14:15:00,2025-06-07 14:30:00
-0.02,14.323278,244.6,22.90027,121.025,3.76384,95.375,23.185626,43.9,16.09,6.625,25.63,8.0,16.68,1.15,991.97876,32.35,4274.94,4877.55,991.97876,32.35,2025-06-07 14:00:00,2025-06-07 14:15:00
-0.01,18.633598,231.8,6.478392,72.775,7.37553,102.75,7.28559,54.6,-0.5,9.05,-0.07,5.125,6.49,1.55,1014.22736,32.25,4206.89,4859.64,1014.22736,32.25,2025-06-07 13:45:00,2025-06-07 14:00:00
-0.01,18.633598,231.8,12.861017,93.675,7.37553,102.75,5.884515,60.9,2.08,8.825,5.69,11.65,12.76,1.575,1029.4032,32.1,4125.51,4841.11,1029.4032,32.1,2025-06-07 13:30:00,2025-06-07 13:45:00
-0.01,18.633598,231.8,18.548887,60.2,7.37553,102.75,6.50996,44.425,18.57,2.65,28.97,7.75,28.19,1.575,1041.1171,31.95,4013.37,4821.86,1041.1171,31.95,2025-06-07 13:15:00,2025-06-07 13:30:00
-0.01,18.633598,231.8,29.878618,49.3,7.37553,102.75,12.638398,23.725,31.26,3.825,33.45,8.5,29.97,1.175,1046.4618,31.8,3959.05,4801.89,1046.4618,31.8,2025-06-07 13:00:00,2025-06-07 13:15:00
1.19,17.45939,196.35,-9.677806,63.175,6.800508,86.975,-20.603954,71.375,6.99,7.5,0.0,9.75,0.0,1.725,1047.0784,31.65,3885.16,4782.48,1047.0784,31.65,2025-06-07 12:45:00,2025-06-07 13:00:00
1.19,17.45939,196.35,2.543707,79.475,6.800508,86.975,-10.745391,86.425,5.02,8.3,11.19,8.25,10.26,1.525,1042.362,31.55,3852.55,4768.74,1042.362,31.55,2025-06-07 12:30:00,2025-06-07 12:45:00
1.19,17.45939,196.35,14.15831,75.2,6.800508,86.975,1.784729,64.75,15.4,12.825,31.33,9.5,21.25,1.45,1032.36,31.4,3784.68,4761.94,1032.36,31.4,2025-06-07 12:15:00,2025-06-07 12:30:00
1.19,17.45939,196.35,33.603309,101.0,6.800508,86.975,26.550135,81.275,25.35,13.475,41.88,7.75,36.7,4.0,1017.1732,31.15,3737.72,4762.1,1017.1732,31.15,2025-06-07 12:00:00,2025-06-07 12:15:00
9.44,29.113468,140.7,6.063881,55.8,27.729711,97.8,-2.861915,38.375,1.0,14.8,3.62,11.375,,,997.4467,30.8,3677.04,4771.53,997.4467,30.8,2025-06-07 11:45:00,2025-06-07 12:00:00
9.44,29.113468,140.7,18.747191,58.4,27.729711,97.8,13.028733,57.45,9.41,14.65,18.13,7.425,,,973.85516,30.4,3714.42,4799.52,973.85516,30.4,2025-06-07 11:30:00,2025-06-07 11:45:00
9.44,29.113468,140.7,36.193642,82.425,27.729711,97.8,35.100209,79.875,29.35,24.625,32.83,8.375,,,949.9625,29.95,3719.16,4848.39,949.9625,29.95,2025-06-07 11:15:00,2025-06-07 11:30:00
9.44,29.113468,140.7,53.206586,71.075,27.729711,97.8,51.838319,44.475,41.34,25.075,48.23,7.25,,,921.0657,29.55,3734.94,4918.15,921.0657,29.55,2025-06-07 11:00:00,2025-06-07 11:15:00
28.25,38.200663,184.7,11.394382,148.95,38.655646,169.1,8.475952,117.475,17.37,10.125,13.61,12.0,,,879.5548,29.15,3736.33,5000.85,879.5548,29.15,2025-06-07 10:45:00,2025-06-07 11:00:00
28.25,38.200663,184.7,31.385487,65.775,38.655646,169.1,29.68659,65.85,22.0,9.8,29.14,6.95,,,821.3407,28.75,3725.18,5064.74,821.3407,28.75,2025-06-07 10:30:00,2025-06-07 10:45:00
28.25,38.200663,184.7,49.86985,72.0,38.655646,169.1,50.932244,63.7,26.05,15.3,43.41,11.45,,,745.7901,28.35,3768.62,5101.89,745.7901,28.35,2025-06-07 10:15:00,2025-06-07 10:30:00
28.25,38.200663,184.7,67.960043,86.75,38.655646,169.1,69.751187,44.2,37.43,15.0,60.63,15.2,,,665.0725,28.0,3798.54,5112.29,665.0725,28.0,2025-06-07 10:00:00,2025-06-07 10:15:00
60.04,55.293297,141.3,15.96152,221.55,52.269437,132.8,22.168461,100.45,37.0,7.625,43.17,7.0,,,591.5139,27.65,3789.47,5099.77,591.5139,27.65,2025-06-07 09:45:00,2025-06-07 10:00:00
60.04,55.293297,141.3,33.952444,127.225,52.269437,132.8,27.988121,73.875,51.53,9.425,57.46,8.85,,,531.70734,27.3,3774.63,5079.66,531.70734,27.3,2025-06-07 09:30:00,2025-06-07 09:45:00
60.04,55.293297,141.3,65.831907,40.0,52.269437,132.8,62.991259,47.625,61.97,8.825,61.54,11.9,,,480.42258,26.95,3739.47,5055.78,480.42258,26.95,2025-06-07 09:15:00,2025-06-07 09:30:00
60.04,55.293297,141.3,91.627679,129.725,52.269437,132.8,91.925733,50.75,74.0,7.5,72.41,4.825,,,435.51227,26.6,3757.44,5028.14,435.51227,26.6,2025-06-07 09:00:00,2025-06-07 09:15:00
74.24,80.348841,86.9,69.119312,172.525,79.649965,94.6,74.341248,93.5,41.14,9.8,65.09,14.75,,,397.00687,26.2,3770.9,4995.42,397.00687,26.2,2025-06-07 08:45:00,2025-06-07 09:00:00
74.24,80.348841,86.9,78.578572,75.15,79.649965,94.6,80.422446,89.425,58.78,9.45,68.85,2.5,,,365.20874,25.75,3804.35,4952.44,365.20874,25.75,2025-06-07 08:30:00,2025-06-07 08:45:00
74.24,80.348841,86.9,84.766762,70.9,79.649965,94.6,83.121728,73.6,78.22,8.4,76.03,12.8,,,342.4906,25.35,3813.75,4897.89,342.4906,25.35,2025-06-07 08:15:00,2025-06-07 08:30:00
74.24,80.348841,86.9,98.254628,161.25,79.649965,94.6,87.515783,41.025,92.12,8.2,83.32,4.875,,,318.5192,24.95,3852.02,4831.77,318.5192,24.95,2025-06-07 08:00:00,2025-06-07 08:15:00
81.28,87.164434,51.45,74.061079,186.325,84.222392,49.225,74.953047,69.4,64.37,10.75,71.25,2.75,,,285.93527,24.55,3786.11,4757.6,285.93527,24.55,2025-06-07 07:45:00,2025-06-07 08:00:00
81.28,87.164434,51.45,83.405861,61.0,84.222392,49.225,82.022078,50.4,72.57,10.125,80.9,2.675,,,242.0802,24.2,3793.97,4689.45,242.0802,24.2,2025-06-07 07:30:00,2025-06-07 07:45:00
81.28,87.164434,51.45,89.994138,64.375,84.222392,49.225,88.275033,49.025,78.52,8.3,84.05,7.3,,,192.43117,23.85,3821.53,4630.85,192.43117,23.85,2025-06-07 07:15:00,2025-06-07 07:30:00
81.28,87.164434,51.45,97.472405,147.2,84.222392,49.225,97.648269,59.1,82.7,7.5,87.32,13.825,,,148.02187,23.55,3839.01,4581.78,148.02187,23.55,2025-06-07 07:00:00,2025-06-07 07:15:00
81.66,91.182539,78.9,75.66452,95.225,94.429828,48.1,75.352762,49.225,79.19,10.5,73.25,3.5,,,113.09936,23.25,3832.99,4540.98,113.09936,23.25,2025-06-07 06:45:00,2025-06-07 07:00:00
81.66,91.182539,78.9,87.118395,29.7,94.429828,48.1,89.145316,24.875,78.94,9.625,83.93,6.5,,,86.744774,22.95,3838.02,4503.33,86.744774,22.95,2025-06-07 06:30:00,2025-06-07 06:45:00
81.66,91.182539,78.9,95.203595,33.4,94.429828,48.1,98.483274,14.275,74.51,8.85,83.25,6.525,,,72.34282,22.7,3823.74,4467.55,72.34282,22.7,2025-06-07 06:15:00,2025-06-07 06:30:00
81.66,91.182539,78.9,96.046566,108.575,94.429828,48.1,101.199258,35.725,65.91,8.75,83.09,8.525,,,58.456615,22.6,3838.17,4433.64,58.456615,22.6,2025-06-07 06:00:00,2025-06-07 06:15:00
90.58,94.459857,121.325,88.570375,41.475,98.081151,93.8,93.61056,31.25,81.28,8.15,82.91,25.1,,,43.995796,22.6,3870.46,4398.69,43.995796,22.6,2025-06-07 05:45:00,2025-06-07 06:00:00
90.58,94.459857,121.325,92.903586,16.6,98.081151,93.8,96.093754,19.175,77.62,7.825,83.77,28.575,,,29.60645,22.75,3865.11,4351.03,29.60645,22.75,2025-06-07 05:30:00,2025-06-07 05:45:00
90.58,94.459857,121.325,113.292199,43.475,98.081151,93.8,103.943172,38.45,65.72,7.525,85.08,43.35,,,14.34399,22.95,3878.58,4287.76,14.34399,22.95,2025-06-07 05:15:00,2025-06-07 05:30:00
90.58,94.459857,121.325,116.313165,49.975,98.081151,93.8,96.536887,20.725,78.99,3.1,86.71,22.5,,,0.0,23.15,3874.27,4208.87,0.0,23.15,2025-06-07 05:00:00,2025-06-07 05:15:00
91.98,97.735746,91.375,96.81538,20.6,100.491003,75.25,105.998777,15.75,79.12,8.775,85.17,15.575,,,0.0,23.4,3836.72,4120.14,0.0,23.4,2025-06-07 04:45:00,2025-06-07 05:00:00
91.98,97.735746,91.375,100.184268,25.525,100.491003,75.25,103.126719,36.275,72.5,8.75,85.74,31.625,,,0.0,23.65,3871.96,4044.68,0.0,23.65,2025-06-07 04:30:00,2025-06-07 04:45:00
91.98,97.735746,91.375,91.402517,13.975,100.491003,75.25,96.458807,8.175,70.7,4.25,83.47,18.5,,,0.0,23.95,3866.54,3988.27,0.0,23.95,2025-06-07 04:15:00,2025-06-07 04:30:00
91.98,97.735746,91.375,106.096011,7.8,100.491003,75.25,101.342142,4.55,94.0,1.575,83.83,23.875,,,0.0,24.2,3859.29,3950.92,0.0,24.2,2025-06-07 04:00:00,2025-06-07 04:15:00
97.16,98.567645,86.25,93.472437,13.425,98.737841,98.675,97.480977,13.55,74.18,8.75,83.18,15.375,,,0.0,24.45,3826.04,3930.43,0.0,24.45,2025-06-07 03:45:00,2025-06-07 04:00:00
97.16,98.567645,86.25,96.808222,17.825,98.737841,98.675,101.314817,19.875,73.1,8.75,82.13,15.525,,,0.0,24.7,3877.23,3918.11,0.0,24.7,2025-06-07 03:30:00,2025-06-07 03:45:00
97.16,98.567645,86.25,103.44074,6.2,98.737841,98.675,101.699288,6.325,80.19,5.75,100.17,18.75,,,0.0,24.9,3889.62,3911.77,0.0,24.9,2025-06-07 03:15:00,2025-06-07 03:30:00
97.16,98.567645,86.25,104.038834,8.375,98.737841,98.675,102.355459,8.7,100.99,4.25,102.42,19.0,,,0.0,25.15,3926.84,3911.4,0.0,25.15,2025-06-07 03:00:00,2025-06-07 03:15:00
96.25,106.818759,71.525,87.348132,17.55,102.58473,58.5,88.327691,27.4,62.41,7.95,82.25,17.5,,,0.0,25.35,3948.43,3916.14,0.0,25.35,2025-06-07 02:45:00,2025-06-07 03:00:00
96.25,106.818759,71.525,89.457848,15.925,102.58473,58.5,89.147289,21.125,70.04,7.725,98.01,17.75,,,0.0,25.55,3951.3,3922.46,0.0,25.55,2025-06-07 02:30:00,2025-06-07 02:45:00
96.25,106.818759,71.525,115.38367,14.625,102.58473,58.5,114.280122,18.375,82.98,5.125,108.26,23.725,,,0.0,25.7,4018.35,3929.48,0.0,25.7,2025-06-07 02:15:00,2025-06-07 02:30:00
96.25,106.818759,71.525,123.722258,15.625,102.58473,58.5,122.551014,16.025,93.99,3.875,108.26,19.5,,,0.0,25.9,4029.75,3937.2,0.0,25.9,2025-06-07 02:00:00,2025-06-07 02:15:00
99.16,93.183667,84.375,102.793499,40.9,93.085223,96.05,102.226408,49.15,71.66,6.05,98.01,16.55,,,0.0,26.05,4029.34,3946.22,0.0,26.05,2025-06-07 01:45:00,2025-06-07 02:00:00
99.16,93.183667,84.375,96.747415,14.225,93.085223,96.05,87.140753,10.95,79.0,6.65,89.53,15.25,,,0.0,26.2,4014.76,3958.97,0.0,26.2,2025-06-07 01:30:00,2025-06-07 01:45:00
99.16,93.183667,84.375,95.752692,17.275,93.085223,96.05,95.752692,23.025,87.0,7.575,110.47,17.725,,,0.0,26.4,4063.52,3976.05,0.0,26.4,2025-06-07 01:15:00,2025-06-07 01:30:00
99.16,93.183667,84.375,118.159196,37.85,93.085223,96.05,118.191039,42.825,102.0,7.775,109.9,25.125,,,0.0,26.55,4074.89,3997.46,0.0,26.55,2025-06-07 01:00:00,2025-06-07 01:15:00
101.56,101.136465,69.75,76.470939,45.425,98.9823,68.15,76.447651,68.775,103.03,19.775,85.67,22.5,,,0.0,26.7,4097.16,4023.09,0.0,26.7,2025-06-07 00:45:00,2025-06-07 01:00:00
101.56,101.136465,69.75,84.717448,31.475,98.9823,68.15,84.695228,46.95,104.91,18.25,94.01,16.825,,,0.0,26.9,4104.26,4052.44,0.0,26.9,2025-06-07 00:30:00,2025-06-07 00:45:00
101.56,101.136465,69.75,113.002507,60.9,98.9823,68.15,112.426908,65.5,115.84,17.35,112.01,19.575,,,0.0,27.05,4137.6,4085.4,0.0,27.05,2025-06-07 00:15:00,2025-06-07 00:30:00
101.56,101.136465,69.75,145.42261,61.925,98.9823,68.15,147.990801,59.3,115.61,17.325,132.3,15.8,,,0.0,27.25,4155.49,4121.96,0.0,27.25,2025-06-07 00:00:00,2025-06-07 00:15:00
108.43,108.613704,222.85,73.245544,33.525,104.756152,183.425,65.932462,28.125,87.44,16.3,90.07,6.55,97.09,1.325,0.0,27.45,4215.98,4163.08,0.0,27.45,2025-06-06 23:45:00,2025-06-07 00:00:00
108.43,108.613704,222.85,92.41833,17.25,104.756152,183.425,88.573131,20.675,99.65,13.5,97.12,4.25,107.12,2.45,0.0,27.65,4270.14,4212.61,0.0,27.65,2025-06-06 23:30:00,2025-06-06 23:45:00
108.43,108.613704,222.85,117.22588,27.75,104.756152,183.425,119.18723,27.35,108.02,13.175,116.54,6.25,102.01,12.5,0.0,27.85,4376.16,4271.49,0.0,27.85,2025-06-06 23:15:00,2025-06-06 23:30:00
108.43,108.613704,222.85,145.409662,53.275,104.756152,183.425,149.691181,50.35,125.35,13.9,124.95,5.3,125.72,12.875,0.0,28.1,4456.74,4339.74,0.0,28.1,2025-06-06 23:00:00,2025-06-06 23:15:00
125.31,131.333729,191.075,93.120157,36.875,126.651462,169.075,73.46599,22.2,105.0,14.925,111.27,12.15,94.37,6.25,0.0,28.35,4554.0,4417.69,0.0,28.35,2025-06-06 22:45:00,2025-06-06 23:00:00
125.31,131.333729,191.075,121.401876,20.65,126.651462,169.075,92.695049,12.575,110.24,11.25,121.15,7.3,129.06,2.725,0.0,28.6,4634.87,4506.75,0.0,28.6,2025-06-06 22:30:00,2025-06-06 22:45:00
125.31,131.333729,191.075,134.665825,51.675,126.651462,169.075,121.216054,42.075,135.22,11.5,142.59,3.825,142.15,12.5,0.0,28.8,4715.42,4607.26,0.0,28.8,2025-06-06 22:15:00,2025-06-06 22:30:00
125.31,131.333729,191.075,167.673547,59.0,126.651462,169.075,175.736315,37.725,159.99,12.3,158.48,4.625,167.49,14.125,0.0,29.05,4833.77,4719.22,0.0,29.05,2025-06-06 22:00:00,2025-06-06 22:15:00
136.81,149.262719,165.975,98.06644,50.475,144.250258,116.25,91.535125,39.7,97.81,13.0,123.08,13.55,99.97,12.5,0.0,29.25,5013.43,4874.49,0.0,29.25,2025-06-06 21:45:00,2025-06-06 22:00:00
136.81,149.262719,165.975,128.829851,37.075,144.250258,116.25,120.968063,43.375,125.27,9.0,128.99,5.25,135.68,12.5,0.0,29.45,5109.29,4982.36,0.0,29.45,2025-06-06 21:30:00,2025-06-06 21:45:00
136.81,149.262719,165.975,157.21447,32.3,144.250258,116.25,153.333012,24.15,149.54,11.25,152.05,4.3,166.08,12.85,0.0,29.6,5130.5,5068.42,0.0,29.6,2025-06-06 21:15:00,2025-06-06 21:30:00
136.81,149.262719,165.975,195.902008,62.9,144.250258,116.25,200.757533,55.95,176.07,10.575,176.01,4.875,180.0,12.5,0.0,29.8,5215.58,5132.67,0.0,29.8,2025-06-06 21:00:00,2025-06-06 21:15:00
177.51,189.667615,159.475,186.072095,38.75,169.14301,71.425,177.338684,37.825,177.22,9.6,189.41,4.6,182.16,12.5,0.0,30.0,5249.52,5181.14,0.0,30.0,2025-06-06 20:45:00,2025-06-06 21:00:00
177.51,189.667615,159.475,194.093927,38.15,169.14301,71.425,192.48482,36.2,217.63,4.225,217.1,4.1,187.06,13.7,7.0907984,30.2,5275.02,5238.03,7.0907984,30.2,2025-06-06 20:30:00,2025-06-06 20:45:00
177.51,189.667615,159.475,177.43898,40.95,169.14301,71.425,163.512374,25.375,195.51,5.9,199.67,4.6,204.66,6.9,20.757086,30.4,5325.83,5309.38,20.757086,30.4,2025-06-06 20:15:00,2025-06-06 20:30:00
177.51,189.667615,159.475,151.627177,72.175,169.14301,71.425,134.59319,35.025,170.84,6.375,177.46,4.475,207.02,4.4,37.798546,30.6,5412.51,5395.2,37.798546,30.6,2025-06-06 20:00:00,2025-06-06 20:15:00
144.9,164.372675,189.725,275.481832,74.0,167.075139,150.6,305.33621,46.9,206.89,6.7,231.85,8.15,202.51,15.0,54.90506,30.75,5483.81,5489.62,54.90506,30.75,2025-06-06 19:45:00,2025-06-06 20:00:00
144.9,164.372675,189.725,185.498619,72.475,167.075139,150.6,192.249491,48.7,182.68,5.025,167.12,9.775,147.13,16.625,70.43314,30.9,5581.74,5569.19,70.43314,30.9,2025-06-06 19:30:00,2025-06-06 19:45:00
144.9,164.372675,189.725,127.950324,43.8,167.075139,150.6,132.879777,32.575,131.49,6.25,131.01,8.15,162.46,8.2,84.48368,31.05,5635.98,5628.07,84.48368,31.05,2025-06-06 19:15:00,2025-06-06 19:30:00
144.9,164.372675,189.725,112.113728,101.0,167.075139,150.6,111.657595,51.775,118.56,6.25,133.18,10.875,146.23,7.3,115.50592,31.2,5683.65,5666.24,115.50592,31.2,2025-06-06 19:00:00,2025-06-06 19:15:00
164.01,156.877164,175.05,324.912733,95.25,149.535887,55.075,338.899095,76.0,238.82,7.225,337.66,3.5,301.0,15.0,156.12468,31.35,5687.8,5686.06,156.12468,31.35,2025-06-06 18:45:00,2025-06-06 19:00:00
164.01,156.877164,175.05,216.552945,108.075,149.535887,55.075,219.15928,51.775,210.54,7.375,288.64,4.0,211.0,5.0,199.80795,31.5,5720.9,5696.97,199.80795,31.5,2025-06-06 18:30:00,2025-06-06 18:45:00
164.01,156.877164,175.05,89.800437,112.7,149.535887,55.075,82.946183,66.1,144.59,6.75,144.4,5.0,133.0,3.75,246.12999,31.7,5720.27,5701.32,246.12999,31.7,2025-06-06 18:15:00,2025-06-06 18:30:00
164.01,156.877164,175.05,13.141276,189.05,149.535887,55.075,-13.912852,154.05,118.99,9.0,89.43,7.25,54.07,3.75,293.65814,31.85,5738.12,5699.11,293.65814,31.85,2025-06-06 18:00:00,2025-06-06 18:15:00
101.41,152.002331,113.95,307.108888,113.55,176.914177,71.1,364.354579,78.825,155.39,4.65,246.32,5.5,215.5,12.5,342.47284,32.0,5767.17,5691.55,342.47284,32.0,2025-06-06 17:45:00,2025-06-06 18:00:00
101.41,152.002331,113.95,247.414253,98.25,176.914177,71.1,289.961956,76.925,152.14,3.875,200.57,7.0,146.47,2.5,392.83066,32.2,5753.29,5683.43,392.83066,32.2,2025-06-06 17:30:00,2025-06-06 17:45:00
101.41,152.002331,113.95,108.757465,112.475,176.914177,71.1,153.745405,75.75,86.48,3.6,81.21,4.5,34.4,0.0,443.8929,32.35,5726.36,5675.95,443.8929,32.35,2025-06-06 17:15:00,2025-06-06 17:30:00
101.41,152.002331,113.95,-21.370209,158.6,176.914177,71.1,-31.263326,119.875,63.35,7.275,29.46,5.625,32.22,2.35,494.65173,32.45,5698.35,5669.1,494.65173,32.45,2025-06-06 17:00:00,2025-06-06 17:15:00
78.12,97.535739,171.475,260.519223,140.125,103.170885,174.575,290.423849,114.75,105.86,7.175,159.16,6.25,161.28,17.75,544.90015,32.5,5654.01,5662.0,544.90015,32.5,2025-06-06 16:45:00,2025-06-06 17:00:00
78.12,97.535739,171.475,173.772884,91.85,103.170885,174.575,183.180017,69.625,96.38,5.85,132.76,7.95,116.13,11.5,596.3496,32.5,5603.12,5651.05,596.3496,32.5,2025-06-06 16:30:00,2025-06-06 16:45:00
78.12,97.535739,171.475,36.342085,137.375,103.170885,174.575,38.792259,119.825,62.46,5.2,69.15,7.25,41.57,4.9,644.65686,32.45,5538.56,5635.36,644.65686,32.45,2025-06-06 16:15:00,2025-06-06 16:30:00
78.12,97.535739,171.475,-5.371625,171.375,103.170885,174.575,-9.80886,105.325,49.81,6.7,-0.25,4.075,44.31,12.875,692.6088,32.4,5425.04,5614.92,692.6088,32.4,2025-06-06 16:00:00,2025-06-06 16:15:00
35.27,64.613278,151.05,150.01022,121.95,76.692684,121.825,175.59982,100.275,58.52,6.6,92.81,8.5,97.97,49.875,738.8236,32.3,5355.78,5591.46,738.8236,32.3,2025-06-06 15:45:00,2025-06-06 16:00:00
35.27,64.613278,151.05,114.075323,173.55,76.692684,121.825,122.887952,162.975,59.22,3.275,72.57,9.25,75.55,11.225,783.8627,32.15,5271.86,5571.83,783.8627,32.15,2025-06-06 15:30:00,2025-06-06 15:45:00
35.27,64.613278,151.05,63.959685,102.475,76.692684,121.825,69.285338,119.55,31.24,2.875,35.2,7.45,44.3,13.25,826.5964,32.05,5219.09,5557.74,826.5964,32.05,2025-06-06 15:15:00,2025-06-06 15:30:00
35.27,64.613278,151.05,13.870216,160.875,76.692684,121.825,18.290202,131.875,27.21,4.175,15.42,5.375,22.68,12.875,865.4961,31.95,5158.86,5549.2,865.4961,31.95,2025-06-06 15:00:00,2025-06-06 15:15:00
19.73,36.497286,181.5,69.434688,166.125,38.57929,106.45,76.246888,101.325,32.59,3.5,57.23,8.2,34.0,6.975,901.7672,31.95,5103.23,5544.31,901.7672,31.95,2025-06-06 14:45:00,2025-06-06 15:00:00
19.73,36.497286,181.5,51.719908,135.275,38.57929,106.45,53.969575,100.75,29.86,4.025,32.59,5.975,29.1,12.9,935.0106,32.0,5022.85,5535.5,935.0106,32.0,2025-06-06 14:30:00,2025-06-06 14:45:00
19.73,36.497286,181.5,35.124022,63.0,38.57929,106.45,31.336117,64.525,20.74,2.85,25.4,4.5,29.1,12.5,964.37024,32.0,4924.85,5520.87,964.37024,32.0,2025-06-06 14:15:00,2025-06-06 14:30:00
19.73,36.497286,181.5,14.905887,99.35,38.57929,106.45,17.101838,89.75,15.61,3.575,7.58,3.625,18.0,12.5,989.22205,32.0,4799.81,5500.42,989.22205,32.0,2025-06-06 14:00:00,2025-06-06 14:15:00
23.23,42.157429,220.1,48.06958,91.4,45.088641,165.125,38.409062,82.4,48.9,9.075,27.68,12.9,55.19,12.875,1009.3065,31.9,4752.61,5475.19,1009.3065,31.9,2025-06-06 13:45:00,2025-06-06 14:00:00
23.23,42.157429,220.1,55.002175,70.2,45.088641,165.125,47.584205,73.95,29.08,2.525,26.5,6.625,59.86,12.5,1025.0071,31.7,4711.11,5449.36,1025.0071,31.7,2025-06-06 13:30:00,2025-06-06 13:45:00
23.23,42.157429,220.1,37.898057,39.75,45.088641,165.125,40.798254,42.825,27.74,2.0,35.33,8.625,56.38,12.875,1035.0566,31.5,4598.69,5423.97,1035.0566,31.5,2025-06-06 13:15:00,2025-06-06 13:30:00
23.23,42.157429,220.1,44.091141,45.15,45.088641,165.125,47.070383,45.675,34.81,3.25,60.0,7.1,23.63,12.875,1038.738,31.3,4532.52,5399.02,1038.738,31.3,2025-06-06 13:00:00,2025-06-06 13:15:00
9.81,26.191758,176.625,16.098324,51.925,29.98308,133.65,15.288802,68.475,29.0,10.75,34.18,9.875,31.51,12.875,1038.7994,31.05,4436.28,5375.67,1038.7994,31.05,2025-06-06 12:45:00,2025-06-06 13:00:00
9.81,26.191758,176.625,14.946428,52.275,29.98308,133.65,13.381958,50.55,20.06,9.25,43.86,8.2,34.9,12.875,1034.1348,30.8,4405.79,5358.58,1034.1348,30.8,2025-06-06 12:30:00,2025-06-06 12:45:00
9.81,26.191758,176.625,27.644861,40.15,29.98308,133.65,30.091724,48.85,5.27,7.675,19.99,3.875,36.27,13.375,1025.8904,30.55,4341.45,5348.91,1025.8904,30.55,2025-06-06 12:15:00,2025-06-06 12:30:00
9.81,26.191758,176.625,84.504514,67.6,29.98308,133.65,93.347033,75.85,16.58,7.75,9.98,2.7,23.64,13.175,1011.9646,30.25,4244.39,5346.67,1011.9646,30.25,2025-06-06 12:00:00,2025-06-06 12:15:00
1.54,8.714671,164.325,10.017941,52.625,8.841827,114.9,10.338777,57.05,8.25,10.75,16.07,8.525,,,993.99365,29.9,4176.29,5353.02,993.99365,29.9,2025-06-06 11:45:00,2025-06-06 12:00:00
1.54,8.714671,164.325,11.668634,49.45,8.841827,114.9,12.948112,46.625,6.18,9.75,9.57,4.0,,,971.06104,29.55,4202.76,5372.67,971.06104,29.55,2025-06-06 11:30:00,2025-06-06 11:45:00
1.54,8.714671,164.325,40.951427,77.575,8.841827,114.9,46.25754,64.025,1.77,8.475,1.86,1.45,,,944.4711,29.15,4228.18,5406.77,944.4711,29.15,2025-06-06 11:15:00,2025-06-06 11:30:00
1.54,8.714671,164.325,29.403036,70.275,8.841827,114.9,29.982045,50.6,11.72,10.35,9.92,4.925,,,912.43823,28.8,4216.05,5455.34,912.43823,28.8,2025-06-06 11:00:00,2025-06-06 11:15:00
0.04,12.497023,145.525,-3.985817,107.65,13.559088,148.675,-2.093917,125.525,-11.87,11.75,-13.14,1.325,,,878.4667,28.45,4225.48,5512.53,878.4667,28.45,2025-06-06 10:45:00,2025-06-06 11:00:00
0.04,12.497023,145.525,17.718895,80.075,13.559088,148.675,21.715933,82.075,-2.96,9.025,-3.66,1.05,,,839.78925,28.05,4258.15,5555.01,839.78925,28.05,2025-06-06 10:30:00,2025-06-06 10:45:00
